Wall time,Step,Value
1608319576.684564,22700,0.3318454921245575
1608319720.0002632,23200,0.3027231991291046
1608319778.4447477,23400,0.3125045895576477
1608319951.8992865,24000,0.31492358446121216
1608320123.0130563,24600,0.32541289925575256
1608320264.510608,25100,0.3094291687011719
1608320464.5902076,25800,0.30769428610801697
1608320579.4207256,26200,0.3093773424625397
1608320723.6597595,26700,0.29822078347206116
1608321062.3426154,27900,0.3141665756702423
1608321090.5324697,28000,0.30312424898147583
1608321259.481622,28600,0.30084264278411865
1608321400.5733747,29100,0.27682381868362427
1608321429.0596828,29200,0.26342782378196716
1608321457.1332471,29300,0.3126872479915619
1608321598.0557866,29800,0.2774001955986023
1608321796.0578842,30500,0.2908625304698944
1608321993.860566,31200,0.27421674132347107
1608322580.7076616,33200,0.259919673204422
1608322881.5574014,34200,0.2807844579219818
1608322911.7349153,34300,0.2564525306224823
1608322999.0317466,34600,0.2792328894138336
1608323058.3761227,34800,0.2685355842113495
1608323177.108852,35200,0.26229429244995117
1608323417.3624213,36000,0.24690549075603485
1608323447.5854409,36100,0.26779428124427795
1608323902.3321817,37600,0.24995823204517365
1608323932.7697995,37700,0.28498852252960205
1608324175.159229,38500,0.2591215670108795
1608324205.4326034,38600,0.2427368015050888
1608324265.960817,38800,0.24798177182674408
1608324447.6115103,39400,0.2542248070240021
1608324538.5300727,39700,0.2524431645870209
1608324599.4045007,39900,0.2648038864135742
1608324902.4328454,40900,0.2900146543979645
1608324932.8172786,41000,0.2801108956336975
1608324993.5450938,41200,0.24540355801582336
1608325023.7515986,41300,0.26346442103385925
1608325084.3904412,41500,0.2428099364042282
1608325204.9746606,41900,0.23748624324798584
1608325295.7096324,42200,0.23206892609596252
1608325447.1213858,42700,0.25499609112739563
1608325477.2014296,42800,0.24509964883327484
1608325568.2257311,43100,0.25995126366615295
1608325599.3567765,43200,0.22790034115314484
1608326018.3289766,44600,0.2409043163061142
1608326048.1426141,44700,0.2449037730693817
1608326078.0018969,44800,0.23710337281227112
1608326137.480229,45000,0.232987642288208
1608326197.0017715,45200,0.21494367718696594
1608326256.4553719,45400,0.23938283324241638
1608326614.576009,46600,0.243027463555336
1608326733.5757082,47000,0.24935086071491241
1608326793.0770717,47200,0.24659377336502075
1608326852.8469732,47400,0.22767432034015656
1608326942.1755195,47700,0.23577341437339783
1608327151.1181412,48400,0.23986518383026123
1608327389.8372054,49200,0.25450584292411804
1608327508.9245837,49600,0.23021568357944489
1608327687.4025383,50200,0.22463107109069824
1608327985.3139377,51200,0.23421253263950348
1608328044.8666112,51400,0.23636280000209808
1608328074.6404784,51500,0.23394018411636353
1608328253.5096924,52100,0.22979265451431274
1608328551.938221,53100,0.24899667501449585
1608328641.69911,53400,0.21535606682300568
1608328731.7031868,53700,0.24445688724517822
1608328970.1763344,54500,0.22528325021266937
1608329179.483382,55200,0.22310714423656464
1608329328.7511654,55700,0.21608786284923553
1608329805.7342358,57300,0.2143252193927765
1608330041.8125842,58100,0.2301352471113205
1608330098.990053,58300,0.22124668955802917
1608330184.56644,58600,0.21913650631904602
1608330356.0030482,59200,0.2284010648727417
1608330641.5388062,60200,0.2222135365009308
1608330670.0889103,60300,0.20439496636390686
1608330698.6403637,60400,0.21844257414340973
1608330841.6052923,60900,0.22366078197956085
1608330955.9971108,61300,0.21402689814567566
1608331127.801182,61900,0.21230293810367584
1608331242.0440166,62300,0.22247661650180817
1608331470.2153625,63100,0.2055155485868454
1608331498.6480248,63200,0.21629804372787476
1608331670.312458,63800,0.20119118690490723
1608331870.0871067,64500,0.21228694915771484
1608331955.975501,64800,0.20535048842430115
1608332384.5796654,66300,0.22717033326625824
1608332470.1044252,66600,0.20879009366035461
1608332813.5503588,67800,0.19671845436096191
1608332956.4598923,68300,0.21318459510803223
1608333042.1056824,68600,0.18399038910865784
1608333099.2291458,68800,0.19748029112815857
1608333184.8991818,69100,0.19966398179531097
1608333213.4429567,69200,0.20152637362480164
1608333384.646814,69800,0.22045455873012543
1608333613.0414386,70600,0.21337182819843292
1608333670.2727392,70800,0.20533807575702667
1608333727.608399,71000,0.1899106651544571
1608333870.274723,71500,0.21393735706806183
1608333984.476937,71900,0.2053869664669037
1608334041.641572,72100,0.22192470729351044
1608334070.1058428,72200,0.18801309168338776
1608334155.8336606,72500,0.19698816537857056
1608334298.4588153,73000,0.2039676308631897
1608334355.5533345,73200,0.20797106623649597
1608334555.3791091,73900,0.19863879680633545
1608334783.968415,74700,0.21312642097473145
1608334812.4484737,74800,0.21115930378437042
1608334955.2886314,75300,0.19239142537117004
1608335069.3804874,75700,0.20633448660373688
1608335154.916123,76000,0.21424417197704315
1608335211.9629166,76200,0.19282281398773193
1608335297.636772,76500,0.21574625372886658
1608335497.4578824,77200,0.2120484709739685
1608335554.327452,77400,0.21461696922779083
1608335668.6854818,77800,0.19364435970783234
1608335811.4004261,78300,0.2033451497554779
1608335982.6981206,78900,0.1995796412229538
1608336039.848015,79100,0.19351421296596527
1608336211.073063,79700,0.1979295015335083
1608336639.5223696,81200,0.1981768161058426
1608336668.131872,81300,0.22235628962516785
1608336753.7030916,81600,0.21563470363616943
1608336839.378568,81900,0.18460646271705627
1608337010.5209327,82500,0.20821508765220642
1608337067.7659132,82700,0.18767349421977997
1608337096.2785692,82800,0.20275269448757172
1608337124.917251,82900,0.18989552557468414
1608337267.5612562,83400,0.20741818845272064
1608337496.2172306,84200,0.19556652009487152
1608337981.7894905,85900,0.19864237308502197
1608338038.8724658,86100,0.20413433015346527
1608338124.5805855,86400,0.19842001795768738
1608338181.6581612,86600,0.1917998045682907
1608338238.807243,86800,0.20238403975963593
1608338296.4248226,87000,0.20068739354610443
1608338439.105193,87500,0.18848378956317902
1608338724.452786,88500,0.19499649107456207
1608338781.5024717,88700,0.19366423785686493
1608338895.6130898,89100,0.1912933588027954
1608338924.1049302,89200,0.18808797001838684
1608338952.6173398,89300,0.20465205609798431
1608339181.257665,90100,0.19348005950450897
1608339295.5308025,90500,0.20331786572933197
1608339438.0986793,91000,0.19211041927337646
1608339466.600073,91100,0.19663630425930023
1608339552.170805,91400,0.20228341221809387
1608339580.7466068,91500,0.1861725151538849
1608339637.6398113,91700,0.18761061131954193
1608340608.3956163,95100,0.18878544867038727
1608340979.4044714,96400,0.19194263219833374
1608341179.3237572,97100,0.21733684837818146
1608341207.876772,97200,0.1780848205089569
1608341264.872381,97400,0.20065565407276154
1608341293.4351177,97500,0.18363668024539948
1608341350.443156,97700,0.19140607118606567
1608341493.2328284,98200,0.17275920510292053
1608341921.0932405,99700,0.1821967363357544
1608342063.6375895,100200,0.18735991418361664
1608342120.9293437,100400,0.18712128698825836
1608342292.0968812,101000,0.18306764960289001
1608342406.303177,101400,0.19502688944339752
1608342492.0390825,101700,0.20179083943367004
1608342520.487674,101800,0.19068220257759094
1608342577.6296349,102000,0.18949928879737854
1608343063.1168585,103700,0.18904198706150055
1608343091.6422482,103800,0.18337389826774597
1608343148.9078343,104000,0.2024717926979065
1608343320.4633317,104600,0.19869518280029297
1608343520.5104907,105300,0.1817421019077301
1608343749.0561824,106100,0.18853113055229187
1608343920.170829,106700,0.18769381940364838
1608343977.202477,106900,0.169656902551651
1608344034.3790622,107100,0.1985715925693512
1608344091.389366,107300,0.17407259345054626
1608344377.2252102,108300,0.18458974361419678
1608344405.809268,108400,0.1886068731546402
1608344805.6685283,109800,0.17849285900592804
1608344862.6830132,110000,0.1874990463256836
1608345034.2208872,110600,0.18122513592243195
1608345091.199091,110800,0.1830112636089325
1608345233.8970199,111300,0.1987394094467163
1608345577.1248806,112500,0.17916937172412872
1608345605.7378995,112600,0.18647214770317078
1608345748.639844,113100,0.18002977967262268
1608345805.871588,113300,0.20279990136623383
1608345863.019179,113500,0.18481968343257904
1608346320.1485262,115100,0.18945522606372833
1608346434.4955537,115500,0.18288598954677582
1608346463.1457272,115600,0.20471592247486115
1608346520.3305733,115800,0.17584529519081116
1608346863.2641103,117000,0.17270275950431824
1608347149.0603423,118000,0.18557238578796387
1608347177.6263514,118100,0.1763097643852234
1608347263.2804327,118400,0.18415579199790955
1608347320.284059,118600,0.17957423627376556
1608347348.8796787,118700,0.19257493317127228
1608347548.936817,119400,0.18870899081230164
1608347834.589458,120400,0.18942464888095856
1608347948.6423967,120800,0.16560515761375427
1608348005.718858,121000,0.18420009315013885
1608348233.967897,121800,0.17989851534366608
1608348405.2977114,122400,0.1685343235731125
1608348462.493684,122600,0.18241485953330994
1608348491.1222086,122700,0.17207825183868408
1608348576.8611653,123000,0.1792050302028656
1608348748.0382025,123600,0.18909813463687897
1608348776.5832183,123700,0.18058538436889648
1608348833.6462731,123900,0.18615296483039856
1608348862.1908247,124000,0.1641891747713089
1608348890.6707706,124100,0.1724386215209961
1608349005.0603569,124500,0.15595538914203644
1608349033.665248,124600,0.18549837172031403
1608349090.8128326,124800,0.17877085506916046
1608349147.8366437,125000,0.16889189183712006
1608349433.1920729,126000,0.18584884703159332
1608349604.285157,126600,0.1847873032093048
1608349632.8407328,126700,0.18126286566257477
1608349689.933551,126900,0.17541347444057465
1608349975.1112518,127900,0.18046189844608307
1608350089.1942754,128300,0.17856234312057495
1608350117.7336915,128400,0.18972927331924438
1608350317.6077151,129100,0.181388258934021
1608350460.1785648,129600,0.1755789965391159
1608350631.4699953,130200,0.18684008717536926
1608350859.9438808,131000,0.18426744639873505
1608350888.5353606,131100,0.17659282684326172
1608351343.7764175,132600,0.18193309009075165
1608351556.4081068,133300,0.16261601448059082
1608351645.2809186,133600,0.1761082112789154
1608351673.9019241,133700,0.16657733917236328
1608351702.5654464,133800,0.18582527339458466
1608351988.347637,134800,0.17885573208332062
1608352074.02702,135100,0.15494883060455322
1608352102.7090626,135200,0.1710309088230133
1608352159.9574218,135400,0.16999448835849762
1608352217.2018085,135600,0.1700955331325531
1608352360.2010214,136100,0.19978703558444977
1608352704.2432127,137300,0.16964969038963318
1608352732.9603195,137400,0.1732509583234787
1608352790.212479,137600,0.18050184845924377
1608352847.6005352,137800,0.1644030213356018
1608352933.4665737,138100,0.1801779866218567
1608353133.6733007,138800,0.183528333902359
1608353305.382159,139400,0.1783502846956253
1608353419.939596,139800,0.17671449482440948
1608353477.1074839,140000,0.1623525321483612
1608353763.2137654,141000,0.1631622165441513
1608353877.7054558,141400,0.1789875328540802
1608353934.8313222,141600,0.14906610548496246
1608353992.120651,141800,0.17793193459510803
1608354106.4603884,142200,0.18279270827770233
1608354364.090163,143100,0.17173366248607635
1608354392.7025254,143200,0.170012965798378
1608354421.4195833,143300,0.17859713733196259
1608354679.2182693,144200,0.18314968049526215
1608354764.8922358,144500,0.17744652926921844
1608355022.4018397,145400,0.16061362624168396
1608355165.3879445,145900,0.1704207807779312
1608355194.0590887,146000,0.17449073493480682
1608355251.3465526,146200,0.17838585376739502
1608355337.2631872,146500,0.19621561467647552
1608355394.4320586,146700,0.16808581352233887
1608355594.5429418,147400,0.1514110267162323
1608355680.5226274,147700,0.1744205504655838
1608356253.0494978,149700,0.17362353205680847
1608356281.6750896,149800,0.18322531878948212
1608356625.0025322,151000,0.15989048779010773
1608356825.402417,151700,0.15776023268699646
1608356911.1551375,152000,0.17480075359344482
1608357140.225763,152800,0.17558318376541138
1608357168.8812873,152900,0.18057258427143097
1608357226.0623727,153100,0.16834275424480438
1608357283.428886,153300,0.1856963038444519
1608357340.6196232,153500,0.1732194870710373
1608357369.2054243,153600,0.17110756039619446
1608357483.7936442,154000,0.1973540484905243
1608357912.8148112,155500,0.1678265482187271
1608357941.324521,155600,0.1566699594259262
1608357969.868636,155700,0.16612912714481354
1608357998.495384,155800,0.17273281514644623
1608358027.2249563,155900,0.1770733743906021
1608358055.9026601,156000,0.17482636868953705
1608358284.9590912,156800,0.1633310616016388
1608358342.1368144,157000,0.17812210321426392
1608358370.7903256,157100,0.15816226601600647
1608358628.396584,158000,0.1647164225578308
1608358771.9776788,158500,0.16028985381126404
1608359344.23865,160500,0.1693226844072342
1608359917.187972,162500,0.18458004295825958
1608360031.5550244,162900,0.17537860572338104
1608360088.8057091,163100,0.16019968688488007
1608360231.6602511,163600,0.17628519237041473
1608360260.1939383,163700,0.17807705700397491
1608360374.7124898,164100,0.18367522954940796
1608360460.5021336,164400,0.17303863167762756
1608360718.15741,165300,0.16427752375602722
1608360804.072555,165600,0.15585829317569733
1608360832.7144735,165700,0.16961926221847534
1608360861.380003,165800,0.1603592336177826
1608361004.4745164,166300,0.16376425325870514
1608361176.063154,166900,0.170602947473526
1608361204.730496,167000,0.1770004779100418
1608361548.051048,168200,0.17926767468452454
1608361633.9810767,168500,0.16340740025043488
1608361748.4560168,168900,0.16024187207221985
1608361805.682961,169100,0.18295533955097198
1608361834.348026,169200,0.17256595194339752
1608361949.0199602,169600,0.1687350869178772
1608361977.6202135,169700,0.16889585554599762
1608362063.4375782,170000,0.15578316152095795
1608362464.1367645,171400,0.1666979044675827
1608362750.2172797,172400,0.1608569473028183
1608362836.4275894,172700,0.17338025569915771
1608362893.664874,172900,0.1702861487865448
1608362950.720062,173100,0.17452016472816467
1608362979.23496,173200,0.15794485807418823
1608363150.8100796,173800,0.16134285926818848
1608363236.6635249,174100,0.16343066096305847
1608363437.225658,174800,0.16313093900680542
1608363695.1744485,175700,0.1645415872335434
1608363781.0686038,176000,0.16683512926101685
1608363952.7960565,176600,0.1602136492729187
1608363981.5295558,176700,0.16338276863098145
1608364010.223782,176800,0.1582326740026474
1608364210.4835017,177500,0.17523469030857086
1608364239.1521163,177600,0.1863742470741272
1608364353.604568,178000,0.18657808005809784
1608364439.4185889,178300,0.1545732617378235
1608364496.6345596,178500,0.1557517647743225
1608364754.3644867,179400,0.15708504617214203
1608364983.8020203,180200,0.17271170020103455
1608365041.1761777,180400,0.16616687178611755
1608365241.8489966,181100,0.1680549681186676
1608365384.9025574,181600,0.15369096398353577
1608365642.5758832,182500,0.16038329899311066
1608365814.1961493,183100,0.1688448190689087
1608365928.682368,183500,0.16183404624462128
1608366100.558845,184100,0.15381407737731934
1608366329.4361477,184900,0.16083356738090515
1608366415.4560199,185200,0.17476049065589905
1608366558.2848058,185700,0.16264231503009796
1608366729.981429,186300,0.17129693925380707
1608366844.5853856,186700,0.1796329766511917
1608366873.1880558,186800,0.17650291323661804
1608367102.831845,187600,0.18185897171497345
1608367131.4557335,187700,0.16606590151786804
1608367217.342555,188000,0.16428174078464508
1608367331.7123358,188400,0.1557515263557434
1608367532.0520744,189100,0.1495908498764038
1608367989.9991517,190700,0.16194292902946472
1608368047.4023745,190900,0.1615465134382248
1608368076.0389032,191000,0.16874708235263824
1608368391.0760972,192100,0.14668919146060944
1608368419.5631,192200,0.16766990721225739
1608368734.8258097,193300,0.15753896534442902
1608368935.5699792,194000,0.1718185842037201
1608369078.7902484,194500,0.1632222980260849
1608369136.2238297,194700,0.16394227743148804
1608369164.8367913,194800,0.15877285599708557
1608369193.460359,194900,0.1593596488237381
1608369222.048441,195000,0.15837979316711426
1608369852.188467,197200,0.18722878396511078
1608369938.1455886,197500,0.1446298509836197
1608370052.7707515,197900,0.16252422332763672
1608370081.403642,198000,0.1692405790090561
1608370167.4151874,198300,0.17683954536914825
1608370195.9470363,198400,0.16809776425361633
1608370396.3915002,199100,0.17057165503501892
1608370539.5246127,199600,0.17077909409999847
1608370654.079512,200000,0.17378950119018555
1608370711.4812977,200200,0.15780006349086761
1608370740.121279,200300,0.17039719223976135
1608370883.2590876,200800,0.17281493544578552
1608371026.3212252,201300,0.15223535895347595
1608371169.4910932,201800,0.1714314967393875
1608371484.7012217,202900,0.1722366064786911
1608371513.3107035,203000,0.1686830371618271
1608371542.0086153,203100,0.15350127220153809
1608371685.1755316,203600,0.1623852699995041
1608371828.2347374,204100,0.15650950372219086
1608371856.8743355,204200,0.17467708885669708
1608371914.0989244,204400,0.1719992756843567
1608372171.7293265,205300,0.15190574526786804
1608372400.8793898,206100,0.18376918137073517
1608372429.5537581,206200,0.19057519733905792
1608372486.781151,206400,0.16775484383106232
1608372515.4014459,206500,0.16641277074813843
1608372629.8583586,206900,0.18248289823532104
1608372744.489294,207300,0.16016556322574615
1608372858.9907746,207700,0.15941761434078217
1608372887.6348476,207800,0.14962312579154968
1608373002.087915,208200,0.17310860753059387
1608373059.3906395,208400,0.14621375501155853
1608373087.965885,208500,0.16948413848876953
1608373460.1696377,209800,0.17082947492599487
1608373546.3652885,210100,0.16815271973609924
1608373632.423101,210400,0.14693698287010193
1608373661.1651475,210500,0.15834563970565796
1608373804.4672813,211000,0.15364012122154236
1608373861.547897,211200,0.17705784738063812
1608373975.9537904,211600,0.17635118961334229
1608374234.2105327,212500,0.1618635207414627
1608374520.895954,213500,0.1836031973361969
1608374549.6588757,213600,0.1696755737066269
1608374635.83382,213900,0.1448768973350525
1608374922.6578045,214900,0.17686979472637177
1608374951.3520274,215000,0.16396193206310272
1608375151.8023155,215700,0.1650673747062683
1608375180.392308,215800,0.15876175463199615
1608375266.3035958,216100,0.15715017914772034
1608375352.289936,216400,0.16234563291072845
1608375380.9067507,216500,0.1650034338235855
1608375438.3176355,216700,0.16358791291713715
1608375552.5667732,217100,0.16456925868988037
1608375668.904215,217500,0.1648443341255188
1608375698.7754252,217600,0.16039392352104187
1608375788.234735,217900,0.17593948543071747
1608376056.493112,218800,0.1432352513074875
1608376116.1027317,219000,0.1657920777797699
1608376205.57449,219300,0.1524241715669632
1608376235.4263499,219400,0.14888295531272888
1608376324.9538674,219700,0.14462879300117493
1608376414.2764616,220000,0.17359724640846252
1608376593.0769107,220600,0.17818941175937653
1608376712.3729112,221000,0.15936480462551117
1608376861.4889493,221500,0.16472424566745758
1608377219.3448672,222700,0.13894076645374298
1608377308.9687805,223000,0.15993671119213104
1608377338.8297124,223100,0.15996097028255463
1608377398.6171112,223300,0.17957474291324615
1608377607.3091922,224000,0.15728433430194855
1608377816.163732,224700,0.17759834229946136
1608377846.0217867,224800,0.1740075945854187
1608377995.2475746,225300,0.15526539087295532
1608378054.9253218,225500,0.1638144701719284
1608378144.390625,225800,0.1662975698709488
1608378234.095433,226100,0.16624785959720612
1608378293.8233237,226300,0.17427238821983337
1608378323.6383095,226400,0.166972815990448
1608378353.4715495,226500,0.163611501455307
1608378472.655531,226900,0.15442846715450287
1608378562.0998874,227200,0.1430363655090332
1608379134.8383424,229100,0.16651533544063568
1608379197.62422,229300,0.14539700746536255
1608379322.5081646,229700,0.17335595190525055
1608379538.0883346,230400,0.16205570101737976
1608379785.2972906,231200,0.16547255218029022
1608379816.70484,231300,0.1609828621149063
1608379973.5364385,231800,0.17502672970294952
1608380036.433789,232000,0.15124937891960144
1608380067.7377312,232100,0.15141388773918152
1608380193.0373917,232500,0.176121786236763
1608380381.0587773,233100,0.16880609095096588
1608380733.9730515,234200,0.16417375206947327
1608380828.2343512,234500,0.15058396756649017
1608380859.6562266,234600,0.16941213607788086
1608380890.9152582,234700,0.16064026951789856
1608381016.3647466,235100,0.14936771988868713
1608381047.7308729,235200,0.15277616679668427
1608381110.4034755,235400,0.17319835722446442
1608381141.8024716,235500,0.16342617571353912
1608381230.4811652,235800,0.15312549471855164
1608381317.8235993,236100,0.1678880751132965
1608381405.0615644,236400,0.1695958822965622
1608381810.9313269,237700,0.16069769859313965
1608381910.6348855,238000,0.16962331533432007
1608381944.7870708,238100,0.1617322564125061
1608381978.5773304,238200,0.1807069182395935
1608382107.9897485,238600,0.1672622114419937
1608382374.9910011,239500,0.16313669085502625
1608382404.700746,239600,0.1774493306875229
1608382464.0881517,239800,0.16216883063316345
1608382761.7898824,240800,0.14665041863918304
1608382939.7298946,241400,0.16360487043857574
1608382969.1360438,241500,0.153410866856575
1608383057.8458445,241800,0.164230614900589
1608383116.8375509,242000,0.16264045238494873
1608383235.1593692,242400,0.1661228984594345
1608383264.5754132,242500,0.1650046557188034
1608383353.170721,242800,0.1623883843421936
1608383412.0644324,243000,0.16039517521858215
1608383531.5563195,243400,0.16115336120128632
1608383561.0697465,243500,0.15420137345790863
1608384147.827261,245500,0.15932750701904297
1608384293.8507354,246000,0.15909737348556519
1608384556.575441,246900,0.16450226306915283
1608384585.7283657,247000,0.17022612690925598
1608384615.1559982,247100,0.15885323286056519
1608384733.3548803,247500,0.14724946022033691
1608384762.4741554,247600,0.15899565815925598
1608385406.2113912,249800,0.14994670450687408
1608385611.4789984,250500,0.1649460643529892
1608385640.537495,250600,0.15249355137348175
1608385727.814565,250900,0.18309663236141205
1608386077.0501397,252100,0.1701202541589737
1608386135.0410786,252300,0.1597548872232437
1608386164.1137786,252400,0.1474299132823944
1608386309.853758,252900,0.17006179690361023
1608386397.1252308,253200,0.16175027191638947
1608386484.8262334,253500,0.16502916812896729
1608386659.4845774,254100,0.1496371626853943
1608386746.761015,254400,0.1782221645116806
1608387066.8969488,255500,0.16304387152194977
1608387095.9356668,255600,0.16062717139720917
1608387125.0212595,255700,0.15491481125354767
1608387183.2471511,255900,0.15609776973724365
1608387241.532556,256100,0.14532023668289185
1608387329.2595315,256400,0.14063213765621185
1608387562.1151397,257200,0.1717144250869751
1608387591.2317398,257300,0.15760302543640137
1608387620.3968763,257400,0.16152118146419525
1608387824.4085212,258100,0.14560699462890625
1608387970.1549118,258600,0.16290156543254852
1608388028.6736822,258800,0.14736363291740417
1608388086.9944897,259000,0.16515325009822845
1608388116.088779,259100,0.16080211102962494
1608388203.4587002,259400,0.17101308703422546
1608388582.4643362,260700,0.15271636843681335
1608388815.6154022,261500,0.14909888803958893
1608388961.4783828,262000,0.1508212834596634
1608389281.8028593,263100,0.15870152413845062
1608389485.774901,263800,0.16187430918216705
1608389543.9611945,264000,0.14547398686408997
1608389631.4571543,264300,0.16838015615940094
1608389660.5373487,264400,0.1564463973045349
1608389776.8491352,264800,0.15196362137794495
1608389806.0411754,264900,0.1729772686958313
1608389893.3074584,265200,0.15842285752296448
1608389980.5061345,265500,0.1747165322303772
1608390009.9079626,265600,0.14451715350151062
1608390272.792602,266500,0.15169377624988556
1608390388.9046302,266900,0.1436297744512558
1608390504.7232044,267300,0.1426904946565628
1608390823.7999923,268400,0.15361328423023224
1608390852.8014743,268500,0.15846696496009827
1608390910.8532534,268700,0.15231293439865112
1608391142.7945163,269500,0.1502673178911209
1608391229.7970119,269800,0.1617773324251175
1608391287.7793694,270000,0.153686985373497
1608391751.4317594,271600,0.16999313235282898
1608391809.4825482,271800,0.15561692416667938
1608391838.4222643,271900,0.15063495934009552
1608392244.2686381,273300,0.17006759345531464
1608392649.8433726,274700,0.15610122680664062
1608393026.7814894,276000,0.17319828271865845
1608393084.7145298,276200,0.15385062992572784
1608393200.5762928,276600,0.14159876108169556
1608393345.3906446,277100,0.16426676511764526
1608393461.3007123,277500,0.16456057131290436
1608393606.1944044,278000,0.1527477353811264
1608393899.6462283,279000,0.16421204805374146
1608394075.816257,279600,0.15386910736560822
1608394369.8239212,280600,0.15543518960475922
1608394399.4967191,280700,0.15803076326847076
1608394458.9733422,280900,0.1548498123884201
1608394609.6402967,281400,0.15639038383960724
1608395141.1996531,283200,0.15791377425193787
1608395171.3940952,283300,0.1743451952934265
1608395261.0708039,283600,0.1584390550851822
1608395437.9328256,284200,0.16082677245140076
1608395526.5341728,284500,0.1664663851261139
1608395555.4220855,284600,0.16465897858142853
1608395791.914825,285400,0.1654013693332672
1608395852.8225317,285600,0.1513732373714447
1608395942.5098639,285900,0.15601684153079987
1608396002.0983725,286100,0.15662434697151184
1608396119.5066094,286500,0.1517382711172104
1608396473.5385184,287700,0.1510283499956131
1608396590.9534357,288100,0.15606647729873657
1608397028.4768493,289600,0.15344621241092682
1608397057.5975137,289700,0.160392627120018
1608397144.9437282,290000,0.1593426913022995
1608397203.3488076,290200,0.13710398972034454
1608397232.5727508,290300,0.14219214022159576
1608397436.869194,291000,0.1577293425798416
1608397495.1931725,291200,0.14436081051826477
1608397553.354355,291400,0.15271246433258057
1608397728.3595133,292000,0.16079899668693542
1608397786.6743634,292200,0.15514220297336578
1608397815.7585022,292300,0.15054833889007568
1608397844.9019783,292400,0.15977098047733307
1608398135.080102,293400,0.14872653782367706
1608398164.0677176,293500,0.15007448196411133
1608398512.41414,294700,0.17137937247753143
1608398570.5167196,294900,0.1493355631828308
1608398686.4901178,295300,0.16805388033390045
1608398860.8001623,295900,0.15344496071338654
1608398889.915847,296000,0.14258787035942078
1608398947.892466,296200,0.1518845409154892
1608398977.020517,296300,0.14830787479877472
1608399334.7366319,297500,0.16550496220588684
1608399624.0504138,298500,0.1591724157333374
1608399825.4612634,299200,0.1498754769563675
1608400006.0496144,299800,0.15335221588611603
1608400247.2205713,300600,0.1589817851781845
1608400485.8351564,301400,0.14548420906066895
1608400514.2433028,301500,0.15061883628368378
1608400627.9366126,301900,0.1533738672733307
1608400656.477226,302000,0.15405310690402985
1608400772.8475468,302400,0.15804655849933624
1608400802.8390443,302500,0.15171267092227936
1608400922.2518158,302900,0.16049529612064362
1608400981.8084528,303100,0.15408499538898468
1608401041.5465546,303300,0.1523507982492447
1608401160.9987247,303700,0.15111549198627472
1608401190.7799008,303800,0.1482449471950531
1608401399.431454,304500,0.1492053121328354
1608401459.1987314,304700,0.14439979195594788
1608401578.5283556,305100,0.15696823596954346
1608401814.4120424,305900,0.15695765614509583
1608402431.1637943,308000,0.152617409825325
1608402460.6377804,308100,0.15527525544166565
1608402577.891056,308500,0.15599650144577026
1608402724.475603,309000,0.14463692903518677
1608402871.3870275,309500,0.1620534509420395
1608403194.0252364,310600,0.15789222717285156
1608403252.9046483,310800,0.14128850400447845
1608403311.743469,311000,0.15096721053123474
1608403341.0969815,311100,0.15750594437122345
1608403546.656004,311800,0.15297146141529083
1608403899.0304549,313000,0.16021129488945007
1608404016.670971,313400,0.13755324482917786
1608404134.3208852,313800,0.16043969988822937
1608404222.4735312,314100,0.14994865655899048
